CustomerID,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason
2363-BJLSL,1,United States,California,Bonita,91902,"32.67117, -117.00232",32.67117,-117.00232,Male,No,No,No,62,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),80.4,4981.15,No,0,79,5157,
1956-YIFGE,1,United States,California,Boulevard,91905,"32.677097, -116.304991",32.677097,-116.304991,Male,No,Yes,Yes,22,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,100.05,2090.25,No,0,64,3274,
7921-LMDFQ,1,United States,California,Chula Vista,91910,"32.636792, -117.054989",32.636792,-117.054989,Male,Yes,No,No,51,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),94.0,4905.75,No,0,77,6034,
2925-MXLSX,1,United States,California,Chula Vista,91911,"32.607964, -117.059459",32.607964,-117.059459,Female,No,No,No,30,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),68.95,2038.7,No,0,30,4403,
5820-PTRYM,1,United States,California,Chula Vista,91913,"32.64164, -116.985026",32.64164,-116.985026,Female,Yes,Yes,No,56,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),68.45,4014,No,0,79,4368,
9609-BENEA,1,United States,California,Chula Vista,91914,"32.688506, -116.938632",32.688506,-116.938632,Male,No,Yes,No,35,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,69.0,2441.7,No,0,59,5283,
6211-WHMYA,1,United States,California,Chula Vista,91915,"32.605012, -116.97595",32.605012,-116.97595,Female,Yes,No,No,64,No,No phone service,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,43.85,2751,No,0,46,6055,
4459-BBGHE,1,United States,California,Descanso,91916,"32.912664, -116.635387",32.912664,-116.635387,Male,No,No,Yes,30,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,44.5,1307.8,No,0,58,5833,
9945-PSVIP,1,United States,California,Dulzura,91917,"32.622999, -116.687855",32.622999,-116.687855,Female,No,Yes,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.7,383.65,No,0,42,2289,
9108-EJFJP,1,United States,California,Jacumba,91934,"32.649787, -116.2237",32.649787,-116.2237,Female,No,Yes,No,1,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,53.55,53.55,No,0,62,4504,
0530-IJVDB,1,United States,California,Jamul,91935,"32.695681, -116.798386",32.695681,-116.798386,Male,No,No,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,114.6,7882.5,No,0,65,5414,
0508-SQWPL,1,United States,California,La Mesa,91941,"32.759327, -116.99726",32.759327,-116.99726,Female,No,Yes,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.1,1087.7,No,0,23,5506,
2215-ZAFGX,1,United States,California,La Mesa,91942,"32.782501, -117.01611",32.782501,-117.01611,Male,No,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.5,791.7,No,0,69,4867,
8213-TAZPM,1,United States,California,Lemon Grove,91945,"32.733564, -117.033713",32.733564,-117.033713,Female,No,Yes,Yes,69,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),108.75,7493.05,No,0,46,5874,
1304-SEGFY,1,United States,California,National City,91950,"32.67102, -117.095235",32.67102,-117.095235,Female,No,Yes,No,72,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,97.85,6841.3,No,0,22,4508,
7242-EDTYC,1,United States,California,Pine Valley,91962,"32.800671, -116.483363",32.800671,-116.483363,Male,No,No,Yes,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.55,819.95,No,0,40,5860,
2904-GGUAZ,1,United States,California,Potrero,91963,"32.619465, -116.593605",32.619465,-116.593605,Female,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),84.05,6052.25,No,0,47,5515,
5136-GFPMB,1,United States,California,Spring Valley,91978,"32.730264, -116.950963",32.730264,-116.950963,Male,No,No,No,54,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),89.4,4869.5,No,0,56,5871,
2595-KIWPV,1,United States,California,Tecate,91980,"32.587557, -116.636816",32.587557,-116.636816,Male,No,No,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.7,509.3,No,0,79,4052,
5243-SAOTC,1,United States,California,Bonsall,92003,"33.290907, -117.202895",33.290907,-117.202895,Male,No,No,No,54,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.85,4308.25,No,0,46,5166,
9398-MMQTO,1,United States,California,Borrego Springs,92004,"33.200369, -116.192313",33.200369,-116.192313,Male,No,No,No,3,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),74.45,221.1,No,0,61,3956,
7619-PLRLP,1,United States,California,Cardiff By The Sea,92007,"33.015866, -117.272254",33.015866,-117.272254,Female,No,Yes,No,53,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),74.1,3833.95,No,0,37,5136,
6508-NJYRO,1,United States,California,Carlsbad,92009,"33.098018, -117.258203",33.098018,-117.258203,Male,No,Yes,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,18.8,294.95,No,0,31,3977,
4710-NKCAW,1,United States,California,El Cajon,92019,"32.785165, -116.862648",32.785165,-116.862648,Male,No,Yes,Yes,5,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),64.4,316.9,No,0,31,3260,
5306-BVTKJ,1,United States,California,El Cajon,92020,"32.79697, -116.969082",32.79697,-116.969082,Male,No,Yes,Yes,48,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),55.8,2651.2,No,0,27,3446,
0357-NVCRI,1,United States,California,El Cajon,92021,"32.832706, -116.873258",32.832706,-116.873258,Female,No,No,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.05,471.7,No,0,24,2192,
2371-KFUOG,1,United States,California,Escondido,92025,"33.081478, -117.033814",33.081478,-117.033814,Male,No,No,No,58,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),99.15,5720.95,No,0,26,6409,
0463-ZSDNT,1,United States,California,Escondido,92026,"33.21846, -117.116916",33.21846,-117.116916,Male,No,No,No,10,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),56.75,503.25,No,0,70,2037,
6257-DTAYD,1,United States,California,Fallbrook,92028,"33.362575, -117.299644",33.362575,-117.299644,Male,No,Yes,No,71,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),104.15,7365.3,No,0,65,5973,
4616-ULAOA,1,United States,California,Escondido,92029,"33.079834, -117.134275",33.079834,-117.134275,Female,No,Yes,Yes,65,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),110.8,7245.9,No,0,23,6332,
7746-AWNQW,1,United States,California,La Jolla,92037,"32.853743, -117.25034",32.853743,-117.25034,Female,No,No,No,28,No,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,35.75,961.4,No,0,69,2431,
5996-EBTKM,1,United States,California,Lakeside,92040,"32.909873, -116.906774",32.909873,-116.906774,Female,No,Yes,Yes,67,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),69.9,4615.9,No,0,21,6079,
2758-RNWXS,1,United States,California,Oceanside,92054,"33.351059, -117.420557",33.351059,-117.420557,Male,No,No,No,35,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Electronic check,89.2,3251.3,No,0,39,4446,
2314-TNDJQ,1,United States,California,Oceanside,92056,"33.194742, -117.29032",33.194742,-117.29032,Female,No,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),55.65,3880.05,No,0,35,5192,
2405-LBMUW,1,United States,California,Oceanside,92057,"33.254497, -117.285879",33.254497,-117.285879,Female,No,Yes,Yes,61,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),50.7,3088.75,No,0,22,5024,
3454-JFUBC,1,United States,California,Pala,92059,"33.384345, -117.072619",33.384345,-117.072619,Male,Yes,No,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.0,1396,No,0,55,6136,
9039-ZVJDC,1,United States,California,Pauma Valley,92061,"33.313828, -116.940501",33.313828,-116.940501,Male,No,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.1,53.05,No,0,68,4905,
9013-AQORL,1,United States,California,Ramona,92065,"33.044541, -116.833922",33.044541,-116.833922,Female,No,No,Yes,48,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),45.55,2108.35,No,0,52,4106,
2898-MRKPI,1,United States,California,Ranchita,92066,"33.215251, -116.53633",33.215251,-116.53633,Male,No,Yes,Yes,68,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),101.05,6770.5,No,0,32,5570,
2750-BJLSB,1,United States,California,Rancho Santa Fe,92067,"33.012751, -117.200617",33.012751,-117.200617,Female,No,No,No,47,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,103.7,4730.6,No,0,20,4543,
3648-GZPHF,1,United States,California,San Marcos,92069,"33.162624, -117.170863",33.162624,-117.170863,Male,No,Yes,Yes,32,No,No phone service,DSL,No,No,Yes,Yes,No,No,One year,Yes,Mailed check,36.25,1151.05,No,0,45,2609,
2075-RMJIK,1,United States,California,Santa Ysabel,92070,"33.174725, -116.743329",33.174725,-116.743329,Female,No,Yes,Yes,5,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,49.4,232.55,No,0,44,5756,
9588-YRFHY,1,United States,California,Santee,92071,"32.847336, -116.997605",32.847336,-116.997605,Male,No,No,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.9,1022.6,No,0,71,5240,
9364-YKUVW,1,United States,California,Valley Center,92082,"33.25283, -116.986079",33.25283,-116.986079,Male,No,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.8,309.4,No,0,73,2681,
5392-AKEMH,1,United States,California,Vista,92083,"33.17494, -117.242761",33.17494,-117.242761,Female,No,No,No,12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.05,523.1,No,0,37,5624,
2451-YMUXS,1,United States,California,Vista,92084,"33.22784, -117.200024",33.22784,-117.200024,Male,Yes,No,No,67,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),64.55,4250.1,No,0,67,4494,
3914-FDRHP,1,United States,California,Warner Springs,92086,"33.323705, -116.626907",33.323705,-116.626907,Male,No,No,No,9,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,86.25,770.5,No,0,42,4754,
3078-ZKNTS,1,United States,California,Rancho Santa Fe,92091,"32.99356, -117.207121",32.99356,-117.207121,Female,No,Yes,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.75,246.7,No,0,22,4314,
1024-KPRBB,1,United States,California,San Diego,92101,"32.72523, -117.171346",32.72523,-117.171346,Female,No,No,No,38,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,89.1,3342,No,0,56,2675,
4690-PKDQG,1,United States,California,San Diego,92102,"32.716007, -117.117462",32.716007,-117.117462,Female,Yes,Yes,No,42,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,95.55,3930.6,No,0,26,4121,
9547-ITEFG,1,United States,California,San Diego,92105,"32.741859, -117.090353",32.741859,-117.090353,Male,No,Yes,Yes,9,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),102.6,897.75,No,0,32,4062,
1264-FUHCX,1,United States,California,San Diego,92106,"32.71346, -117.236378",32.71346,-117.236378,Female,No,Yes,No,49,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),56.3,2780.6,No,0,20,5913,
7789-CRUVC,1,United States,California,San Diego,92107,"32.741852, -117.243453",32.741852,-117.243453,Female,Yes,Yes,No,61,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),94.2,5895.45,No,0,76,5274,
6598-KELSS,1,United States,California,San Diego,92108,"32.774046, -117.142454",32.774046,-117.142454,Male,No,No,Yes,50,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),43.05,2208.05,No,0,41,5409,
9972-VAFJJ,1,United States,California,San Diego,92116,"32.765299, -117.122565",32.765299,-117.122565,Female,Yes,Yes,No,53,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,94.0,4871.45,No,0,73,6355,
0422-UXFAP,1,United States,California,San Diego,92117,"32.825086, -117.199424",32.825086,-117.199424,Female,No,Yes,No,51,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,98.85,4947.55,No,0,43,6034,
1904-WAJAA,1,United States,California,Coronado,92118,"32.68674, -117.186612",32.68674,-117.186612,Female,No,Yes,Yes,24,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Electronic check,64.35,1558.65,No,0,60,5461,
5130-YPIRV,1,United States,California,San Diego,92119,"32.802959, -117.027095",32.802959,-117.027095,Female,No,Yes,No,62,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),72.0,4284.2,No,0,48,6489,
2843-CQMEG,1,United States,California,San Diego,92120,"32.807867, -117.060993",32.807867,-117.060993,Male,No,No,No,24,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,49.7,1218.25,No,0,38,2911,
6439-PKTRR,1,United States,California,San Diego,92121,"32.898613, -117.202937",32.898613,-117.202937,Female,No,Yes,Yes,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Electronic check,80.7,5617.95,No,0,49,4412,
5351-QESIO,1,United States,California,San Diego,92122,"32.85723, -117.209774",32.85723,-117.209774,Male,No,No,Yes,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,24.2,24.2,No,0,80,4276,
5568-DMXZS,1,United States,California,San Diego,92124,"32.827238, -117.089287",32.827238,-117.089287,Female,No,No,No,8,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,65.45,554.45,No,0,80,5227,
8468-FZTOE,1,United States,California,San Diego,92126,"32.886925, -117.152162",32.886925,-117.152162,Female,No,Yes,Yes,72,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Electronic check,74.35,5237.4,No,0,78,4874,
6633-SYEUS,1,United States,California,San Diego,92127,"33.017518, -117.118456",33.017518,-117.118456,Female,No,No,No,23,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),83.2,2032.3,No,0,28,2061,
6447-GORXK,1,United States,California,San Diego,92128,"33.000269, -117.072093",33.000269,-117.072093,Male,No,No,Yes,31,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),25.0,789.2,No,0,65,4242,
6967-PEJLL,1,United States,California,San Diego,92129,"32.961064, -117.134917",32.961064,-117.134917,Male,No,Yes,Yes,37,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Electronic check,40.2,1525.35,No,0,48,2308,
5981-ZVXOT,1,United States,California,San Diego,92131,"32.89325, -117.087091",32.89325,-117.087091,Female,Yes,No,No,35,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,108.35,3726.15,No,0,50,5139,
1684-FLBGS,1,United States,California,San Diego,92139,"32.677716, -117.047666",32.677716,-117.047666,Female,No,Yes,Yes,23,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),69.5,1652.1,No,0,66,2159,
1389-WNUIB,1,United States,California,San Diego,92154,"32.578103, -117.012975",32.578103,-117.012975,Female,No,Yes,Yes,20,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),76.0,1588.75,No,0,69,4085,
0376-OIWME,1,United States,California,San Ysidro,92173,"32.555828, -117.040073",32.555828,-117.040073,Male,No,Yes,No,36,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.6,3366.05,No,0,53,2701,
0218-QNVAS,1,United States,California,Indio,92203,"33.752938, -116.230055",33.752938,-116.230055,Male,No,Yes,Yes,71,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),100.55,7113.75,No,0,37,5876,
0804-YGEQV,1,United States,California,Palm Desert,92211,"33.762759, -116.324817",33.762759,-116.324817,Female,No,Yes,Yes,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24.45,993.15,No,0,77,5119,
7164-BPTUT,1,United States,California,Banning,92220,"33.936298, -116.849577",33.936298,-116.849577,Male,No,No,Yes,57,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,89.55,5012.35,No,0,22,4260,
2523-EWWZL,1,United States,California,Blythe,92225,"33.674583, -114.71612",33.674583,-114.71612,Female,No,Yes,No,27,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,76.1,2093.4,No,0,43,3291,
0928-XUTSN,1,United States,California,Brawley,92227,"33.03933, -115.191857",33.03933,-115.191857,Female,No,No,No,13,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.5,1011.8,No,0,37,3895,
0052-YNYOT,1,United States,California,Calexico,92231,"32.690654, -115.431225",32.690654,-115.431225,Female,No,No,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,20.55,1343.4,No,0,72,5462,
9586-JGQKH,1,United States,California,Cathedral City,92234,"33.829583, -116.474131",33.829583,-116.474131,Female,No,Yes,No,64,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),105.4,6794.75,No,0,24,4512,
4501-VCPFK,1,United States,California,Coachella,92236,"33.680031, -116.171678",33.680031,-116.171678,Male,No,No,No,26,No,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,35.75,1022.5,No,0,65,2734,
6075-SLNIL,1,United States,California,Desert Center,92239,"33.889605, -115.257009",33.889605,-115.257009,Male,No,No,No,38,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),95.1,3691.2,No,0,62,5393,
9347-AERRL,1,United States,California,Desert Hot Springs,92240,"33.948558, -116.516976",33.948558,-116.516976,Male,No,Yes,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.3,486.2,No,0,68,2111,
